Generacion tiempo_crossover tiempo_mutation tiempo_lso N1 N2 Fitness
G507 1.501953125 1.5448675155639648 2.9042530059814453 [0, 36, 9, 33, 5, 39, 0, 18, 16, 30, 11, 0, 1, 15, 14, 8, 32, 0, 25, 13, 38, 24, 40, 23, 0, 17, 6, 28, 20, 0, 12, 29, 22, 37, 10, 0, 19, 26, 0, 2, 34, 31, 3, 21, 0, 7, 27, 35, 4, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6507900.921802688
G508 1.512922763824463 1.5338103771209717 2.9112136363983154 [0, 7, 2, 36, 25, 19, 0, 21, 5, 14, 3, 0, 15, 33, 8, 30, 37, 0, 38, 26, 28, 12, 29, 0, 16, 6, 27, 0, 31, 9, 23, 17, 32, 39, 0, 18, 10, 0, 1, 22, 20, 13, 40, 34, 11, 0, 4, 24, 35, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6458034.287883421
G509 1.523893117904663 1.5259478092193604 2.908809185028076 [0, 7, 2, 36, 25, 19, 0, 21, 5, 14, 3, 0, 15, 33, 8, 30, 37, 0, 38, 26, 28, 12, 29, 0, 16, 6, 27, 0, 31, 9, 23, 17, 32, 39, 0, 18, 10, 0, 1, 22, 20, 13, 40, 34, 11, 0, 4, 24, 35, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6458034.287883421
G510 1.5169110298156738 1.5348968505859375 2.9092202186584473 [0, 7, 2, 36, 25, 19, 0, 21, 5, 14, 3, 0, 15, 33, 8, 30, 37, 0, 38, 26, 28, 12, 29, 0, 16, 6, 27, 0, 31, 9, 23, 17, 32, 39, 0, 18, 10, 0, 1, 22, 20, 13, 40, 34, 11, 0, 4, 24, 35, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6458034.287883421
G511 1.5229570865631104 1.5329010486602783 2.9341537952423096 [0, 7, 2, 36, 25, 19, 0, 21, 5, 14, 3, 0, 15, 33, 8, 30, 37, 0, 38, 26, 28, 12, 29, 0, 16, 6, 27, 0, 31, 9, 23, 17, 32, 39, 0, 18, 10, 0, 1, 22, 20, 13, 40, 34, 11, 0, 4, 24, 35, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6458034.287883421
G512 1.5299088954925537 1.537921667098999 2.92318058013916 [0, 7, 2, 36, 25, 19, 0, 21, 5, 14, 3, 0, 15, 33, 8, 30, 37, 0, 38, 26, 28, 12, 29, 0, 16, 6, 27, 0, 31, 9, 23, 17, 32, 39, 0, 18, 10, 0, 1, 22, 20, 13, 40, 34, 11, 0, 4, 24, 35, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6458034.287883421
G513 1.5258853435516357 1.5224027633666992 2.8903021812438965 [0, 7, 2, 36, 25, 19, 0, 21, 5, 14, 3, 0, 15, 33, 8, 30, 37, 0, 38, 26, 28, 12, 29, 0, 16, 6, 27, 0, 31, 9, 23, 17, 32, 39, 0, 18, 10, 0, 1, 22, 20, 13, 40, 34, 11, 0, 4, 24, 35, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6458034.287883421
G514 1.5069646835327148 1.5269219875335693 2.8832898139953613 [0, 7, 2, 36, 25, 19, 0, 21, 5, 14, 3, 0, 15, 33, 8, 30, 37, 0, 38, 26, 28, 12, 29, 0, 16, 6, 27, 0, 18, 31, 39, 32, 17, 0, 23, 9, 10, 0, 1, 22, 20, 13, 40, 34, 11, 0, 4, 24, 35, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6613926.151540165
G515 1.5179054737091064 1.5289115905761719 2.9231815338134766 [0, 7, 2, 36, 25, 19, 0, 21, 5, 14, 3, 0, 15, 33, 8, 30, 37, 0, 38, 26, 28, 12, 29, 0, 16, 6, 27, 0, 18, 31, 39, 32, 17, 0, 23, 9, 10, 0, 1, 22, 20, 13, 40, 34, 11, 0, 4, 24, 35, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6613926.151540165
G516 1.5149478912353516 1.5139527320861816 2.8912670612335205 [0, 10, 1, 8, 9, 39, 0, 15, 31, 2, 34, 0, 18, 17, 33, 22, 0, 24, 6, 4, 38, 29, 0, 35, 16, 14, 0, 7, 11, 19, 20, 21, 30, 0, 32, 3, 25, 0, 27, 23, 5, 28, 40, 36, 0, 12, 37, 26, 13, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6489430.0346255135
G517 1.5118539333343506 1.5329318046569824 2.910186529159546 [0, 10, 1, 8, 9, 39, 0, 15, 31, 2, 34, 0, 18, 17, 33, 22, 0, 24, 6, 4, 38, 29, 0, 35, 16, 14, 0, 7, 11, 19, 20, 21, 30, 0, 32, 3, 25, 0, 27, 23, 5, 28, 40, 36, 0, 12, 37, 26, 13, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6489430.0346255135
G518 1.4959940910339355 1.5129616260528564 2.8573265075683594 [0, 24, 30, 17, 5, 33, 0, 31, 26, 15, 27, 11, 0, 2, 20, 3, 29, 0, 10, 18, 25, 19, 0, 22, 37, 35, 0, 21, 36, 12, 9, 13, 40, 0, 14, 23, 16, 0, 4, 32, 38, 6, 1, 8, 0, 34, 39, 28, 7, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6733345.608041302
G519 1.5239217281341553 1.514946460723877 2.8892428874969482 [0, 24, 30, 17, 5, 33, 0, 31, 26, 15, 27, 11, 0, 2, 20, 3, 29, 0, 10, 18, 25, 19, 0, 22, 37, 35, 0, 21, 36, 12, 9, 13, 40, 0, 14, 16, 23, 0, 4, 32, 38, 6, 1, 8, 0, 34, 39, 28, 7, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6723745.54178433
G520 1.5199332237243652 1.518937587738037 2.888202667236328 [0, 14, 12, 20, 26, 37, 25, 0, 4, 8, 36, 2, 0, 10, 3, 19, 0, 16, 40, 1, 39, 0, 32, 15, 5, 0, 18, 38, 9, 13, 6, 29, 11, 0, 35, 28, 24, 22, 0, 23, 33, 31, 30, 7, 0, 27, 17, 34, 21, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6629154.262663534
G521 1.4920053482055664 1.4939782619476318 2.860351324081421 [0, 7, 8, 14, 26, 24, 3, 0, 25, 27, 18, 29, 30, 0, 9, 40, 31, 28, 15, 0, 22, 6, 2, 11, 0, 21, 17, 37, 0, 5, 12, 19, 10, 20, 0, 36, 4, 35, 0, 32, 38, 23, 16, 34, 13, 0, 39, 33, 1, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6660712.016829843
G522 1.4840607643127441 1.5288825035095215 2.8593835830688477 [0, 7, 8, 31, 40, 9, 30, 0, 29, 18, 27, 25, 3, 0, 24, 26, 14, 28, 15, 0, 22, 6, 2, 11, 0, 21, 17, 37, 0, 5, 12, 19, 10, 20, 0, 36, 4, 35, 0, 32, 38, 23, 16, 34, 13, 0, 39, 33, 1, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6602233.74567063
G523 1.4800724983215332 1.496001958847046 2.858353614807129 [0, 1, 6, 23, 31, 16, 0, 4, 15, 35, 34, 27, 7, 0, 10, 21, 30, 24, 0, 22, 14, 33, 5, 0, 17, 3, 37, 0, 13, 9, 2, 29, 25, 18, 0, 19, 12, 11, 0, 20, 28, 36, 38, 8, 32, 0, 39, 40, 26, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6711761.282966568
G524 1.5299084186553955 1.5139191150665283 2.925208806991577 [0, 1, 6, 23, 31, 16, 0, 4, 15, 35, 34, 27, 7, 0, 10, 21, 30, 24, 0, 22, 14, 33, 5, 0, 17, 3, 37, 0, 13, 9, 2, 29, 25, 18, 0, 19, 12, 11, 0, 20, 28, 36, 38, 8, 32, 0, 39, 40, 26, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6711761.282966568
G525 1.506969928741455 1.5239245891571045 2.9062294960021973 [0, 1, 6, 23, 31, 16, 0, 4, 15, 35, 34, 27, 7, 0, 10, 21, 30, 24, 0, 22, 14, 33, 5, 0, 17, 3, 37, 0, 13, 9, 2, 29, 25, 18, 0, 19, 12, 11, 0, 20, 28, 36, 38, 32, 8, 0, 39, 40, 26, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6641442.357401162
G526 1.505967140197754 1.522932529449463 2.897153615951538 [0, 29, 15, 11, 12, 17, 23, 1, 0, 35, 5, 14, 10, 0, 27, 4, 8, 9, 0, 21, 26, 32, 0, 39, 18, 37, 0, 30, 33, 13, 31, 6, 0, 19, 24, 38, 0, 2, 40, 34, 28, 16, 25, 0, 7, 3, 20, 36, 22, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6666693.996623205
G527 1.5119218826293945 1.5488877296447754 2.9086532592773438 [0, 32, 13, 31, 20, 12, 0, 5, 2, 6, 28, 0, 7, 22, 15, 14, 36, 24, 0, 11, 29, 1, 26, 34, 0, 30, 9, 8, 0, 19, 18, 10, 27, 0, 21, 3, 23, 0, 17, 39, 25, 16, 38, 4, 0, 35, 37, 33, 40, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6505749.297026041
G528 1.4910550117492676 1.5219297409057617 2.9002435207366943 [0, 32, 13, 31, 20, 12, 0, 5, 2, 6, 28, 0, 7, 22, 15, 14, 36, 24, 0, 11, 29, 1, 26, 34, 0, 30, 9, 8, 0, 19, 18, 10, 27, 0, 21, 3, 23, 0, 17, 39, 25, 16, 38, 4, 0, 35, 37, 33, 40, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6505749.297026041
G529 1.5299077033996582 1.5209636688232422 2.916170358657837 [0, 32, 13, 31, 20, 12, 0, 5, 2, 6, 28, 0, 7, 22, 15, 14, 36, 24, 0, 11, 29, 1, 26, 34, 0, 30, 9, 8, 0, 19, 18, 10, 27, 0, 21, 3, 23, 0, 17, 39, 25, 16, 38, 4, 0, 35, 37, 33, 40, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6505749.297026041
G530 1.5129213333129883 1.5259208679199219 2.924225330352783 [0, 12, 35, 5, 33, 15, 27, 0, 11, 31, 40, 13, 30, 0, 23, 26, 19, 4, 0, 24, 37, 22, 29, 18, 0, 3, 1, 0, 7, 21, 32, 39, 36, 0, 25, 28, 8, 14, 0, 16, 2, 34, 38, 9, 17, 0, 10, 6, 20, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6479103.992168927
G531 1.5039446353912354 1.4974720478057861 2.8703231811523438 [0, 12, 35, 5, 33, 15, 27, 0, 11, 31, 40, 13, 30, 0, 23, 26, 19, 4, 0, 24, 37, 22, 29, 18, 0, 3, 1, 0, 7, 21, 32, 39, 36, 0, 25, 28, 8, 14, 0, 16, 2, 34, 38, 9, 17, 0, 10, 6, 20, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6479103.992168927
G532 1.5099613666534424 1.5284068584442139 2.8463568687438965 [0, 22, 37, 24, 4, 19, 26, 0, 23, 30, 13, 40, 31, 0, 11, 27, 15, 33, 5, 0, 35, 12, 29, 18, 0, 3, 1, 0, 7, 21, 32, 39, 36, 0, 25, 28, 8, 14, 0, 16, 2, 34, 38, 9, 17, 0, 10, 6, 20, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6382633.133754675
G533 1.5089280605316162 1.523956060409546 2.8702220916748047 [0, 22, 37, 24, 4, 26, 19, 0, 23, 30, 13, 40, 31, 0, 11, 27, 15, 33, 5, 0, 35, 12, 29, 18, 0, 3, 1, 0, 7, 21, 32, 39, 36, 0, 25, 28, 8, 14, 0, 16, 2, 34, 38, 9, 17, 0, 10, 6, 20, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6128651.209382009
G534 1.5010178089141846 1.5210540294647217 2.8941903114318848 [0, 36, 32, 27, 1, 19, 0, 8, 10, 17, 11, 7, 0, 12, 23, 22, 30, 39, 0, 24, 5, 31, 13, 0, 16, 28, 3, 0, 35, 37, 15, 34, 33, 9, 40, 0, 2, 4, 0, 21, 26, 20, 14, 38, 6, 0, 29, 18, 25, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6670132.931953189
G535 1.5049753189086914 1.572824239730835 2.903205156326294 [0, 9, 34, 4, 14, 33, 23, 0, 2, 36, 31, 7, 0, 6, 16, 22, 29, 3, 0, 27, 12, 32, 11, 0, 18, 38, 13, 15, 0, 25, 1, 20, 17, 24, 37, 0, 10, 30, 35, 0, 5, 40, 28, 26, 8, 39, 0, 19, 21, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6580972.7831220655
G536 1.505967378616333 1.5189461708068848 2.9201583862304688 [0, 11, 4, 31, 33, 21, 0, 20, 14, 13, 5, 40, 0, 27, 18, 3, 7, 0, 25, 38, 36, 28, 19, 0, 37, 10, 0, 2, 26, 8, 29, 17, 30, 0, 16, 35, 15, 0, 1, 9, 23, 24, 6, 12, 0, 22, 39, 32, 34, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6576134.456737537
G537 1.5218875408172607 1.534895420074463 2.9092519283294678 [0, 11, 4, 31, 33, 21, 0, 20, 14, 13, 5, 40, 0, 27, 18, 3, 7, 0, 25, 38, 36, 28, 19, 0, 37, 10, 0, 2, 26, 8, 29, 30, 17, 0, 16, 35, 15, 0, 1, 9, 23, 24, 6, 12, 0, 22, 39, 32, 34, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6560794.808818037
G538 1.5169122219085693 1.5388853549957275 2.9202218055725098 [0, 11, 4, 31, 33, 21, 0, 20, 14, 13, 5, 40, 0, 27, 18, 3, 7, 0, 25, 38, 36, 28, 19, 0, 37, 10, 0, 2, 26, 8, 29, 30, 17, 0, 16, 35, 15, 0, 1, 9, 23, 6, 24, 12, 0, 22, 39, 32, 34, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6488486.32543888
G539 1.533858299255371 1.5279459953308105 2.9281394481658936 [0, 11, 4, 31, 33, 21, 0, 20, 14, 13, 5, 40, 0, 27, 18, 3, 7, 0, 25, 38, 36, 28, 19, 0, 37, 10, 0, 2, 26, 8, 29, 30, 17, 0, 16, 35, 15, 0, 1, 9, 23, 6, 24, 12, 0, 22, 39, 32, 34, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6488486.32543888
G540 1.5114824771881104 1.5397913455963135 2.909221649169922 [0, 24, 8, 32, 31, 38, 4, 0, 11, 39, 33, 40, 0, 7, 25, 26, 1, 0, 34, 13, 6, 20, 2, 0, 19, 15, 22, 0, 21, 18, 12, 10, 0, 16, 5, 23, 0, 28, 14, 36, 29, 9, 37, 35, 0, 30, 3, 17, 27, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6587865.289315567
G541 1.5079972743988037 1.5199356079101562 2.8922343254089355 [0, 8, 34, 32, 13, 37, 12, 0, 27, 3, 14, 19, 22, 0, 7, 1, 17, 30, 0, 25, 18, 21, 35, 0, 31, 36, 11, 15, 0, 5, 9, 20, 23, 28, 16, 0, 24, 33, 40, 0, 26, 10, 39, 6, 29, 0, 4, 38, 2, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6375425.005969269
G542 1.5189692974090576 1.5338683128356934 2.924067974090576 [0, 16, 26, 20, 38, 9, 17, 11, 0, 25, 29, 3, 18, 0, 19, 13, 40, 31, 15, 0, 34, 5, 37, 35, 27, 0, 23, 4, 28, 0, 10, 6, 32, 33, 36, 0, 22, 39, 0, 21, 2, 24, 14, 0, 1, 8, 30, 12, 0, 7, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2, 2] 6393933.306709532
G543 1.5139853954315186 1.533454179763794 2.911241292953491 [0, 16, 26, 20, 38, 9, 17, 11, 0, 25, 29, 3, 18, 0, 19, 13, 40, 31, 15, 0, 34, 5, 37, 35, 27, 0, 23, 4, 28, 0, 10, 6, 32, 33, 36, 0, 22, 39, 0, 21, 2, 24, 14, 0, 1, 8, 30, 12, 0, 7, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2, 2] 6393933.306709532
G544 1.5189690589904785 1.5289111137390137 2.9032061100006104 [0, 8, 34, 32, 13, 37, 33, 0, 24, 16, 40, 39, 11, 0, 30, 6, 19, 12, 0, 3, 14, 2, 22, 0, 10, 1, 0, 17, 4, 27, 18, 21, 0, 38, 31, 36, 29, 0, 15, 5, 9, 20, 28, 23, 26, 0, 7, 35, 25, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6506667.582890973
G545 1.5039801597595215 1.5169415473937988 2.909188985824585 [0, 8, 34, 32, 13, 37, 33, 0, 24, 16, 40, 39, 11, 0, 30, 6, 19, 12, 0, 3, 14, 2, 22, 0, 10, 1, 0, 17, 4, 27, 18, 21, 0, 38, 31, 36, 29, 0, 15, 5, 9, 20, 28, 23, 26, 0, 7, 35, 25, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6506667.582890973
G546 1.498960256576538 1.509002447128296 2.875272512435913 [0, 1, 28, 31, 18, 19, 0, 14, 2, 36, 10, 0, 39, 13, 40, 5, 0, 7, 20, 3, 34, 30, 0, 33, 16, 0, 4, 24, 26, 6, 32, 38, 0, 22, 21, 15, 0, 35, 25, 12, 29, 27, 9, 37, 0, 17, 23, 8, 11, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6328577.406675862
G547 1.492976188659668 1.5179712772369385 2.8733112812042236 [0, 18, 3, 26, 34, 16, 23, 0, 7, 39, 9, 31, 0, 6, 20, 30, 32, 0, 1, 13, 24, 14, 25, 0, 10, 4, 0, 35, 37, 5, 17, 29, 12, 0, 33, 19, 8, 0, 38, 40, 36, 2, 28, 27, 0, 22, 15, 21, 11, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6558742.933745084
G548 1.499023675918579 1.5108718872070312 2.838378429412842 [0, 9, 33, 23, 8, 37, 27, 0, 19, 39, 1, 11, 0, 30, 38, 32, 26, 0, 10, 4, 24, 12, 0, 18, 20, 28, 0, 7, 21, 2, 40, 14, 0, 17, 13, 36, 29, 0, 35, 25, 6, 16, 34, 22, 15, 0, 3, 31, 5, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6259749.615329145
G549 1.501983642578125 1.5039780139923096 2.8363850116729736 [0, 9, 33, 23, 8, 37, 27, 0, 19, 39, 1, 11, 0, 30, 38, 32, 24, 4, 0, 10, 26, 12, 0, 18, 20, 28, 0, 7, 21, 2, 40, 14, 0, 17, 13, 36, 29, 0, 35, 25, 6, 16, 34, 22, 15, 0, 3, 31, 5, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6280249.237280839
G550 1.4939734935760498 1.4890191555023193 2.8645801544189453 [0, 9, 33, 23, 8, 37, 27, 0, 19, 39, 1, 11, 0, 30, 38, 32, 24, 4, 0, 10, 26, 12, 0, 18, 20, 28, 0, 7, 21, 2, 40, 14, 0, 17, 13, 36, 29, 0, 35, 25, 6, 16, 34, 22, 15, 0, 3, 31, 5, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6280249.237280839
G551 1.4879906177520752 1.4950270652770996 2.8414077758789062 [0, 9, 33, 23, 8, 37, 27, 0, 19, 39, 1, 11, 0, 30, 38, 32, 24, 4, 0, 10, 26, 12, 0, 18, 20, 28, 0, 7, 21, 2, 40, 14, 0, 17, 13, 36, 29, 0, 35, 25, 6, 16, 34, 22, 15, 0, 3, 31, 5, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6280249.237280839
G552 1.4900457859039307 1.5199055671691895 2.8723180294036865 [0, 22, 29, 35, 19, 24, 36, 34, 0, 28, 4, 37, 15, 11, 6, 0, 12, 26, 33, 0, 7, 16, 5, 40, 0, 9, 23, 25, 0, 2, 13, 32, 38, 31, 0, 30, 21, 27, 0, 17, 18, 1, 10, 0, 3, 20, 39, 8, 14, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6516061.708910485
G553 1.494039535522461 1.5039427280426025 2.8633739948272705 [0, 22, 29, 35, 19, 24, 36, 34, 0, 28, 4, 37, 15, 11, 6, 0, 12, 26, 33, 0, 7, 16, 5, 40, 0, 9, 23, 25, 0, 2, 13, 32, 38, 31, 0, 30, 21, 27, 0, 17, 18, 1, 10, 0, 3, 20, 39, 8, 14, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6516061.708910485
G554 1.5169427394866943 1.5389750003814697 2.9091298580169678 [0, 27, 22, 12, 23, 32, 29, 0, 2, 11, 35, 21, 0, 25, 24, 26, 6, 7, 0, 28, 4, 13, 34, 15, 0, 5, 9, 19, 0, 16, 38, 10, 37, 1, 0, 20, 31, 40, 0, 18, 17, 8, 3, 14, 30, 0, 39, 36, 33, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6496243.994142543
G555 1.5189032554626465 1.5329327583312988 2.922186851501465 [0, 27, 22, 12, 23, 32, 29, 0, 2, 11, 35, 21, 0, 25, 24, 26, 6, 7, 0, 28, 4, 13, 34, 15, 0, 5, 9, 19, 0, 16, 38, 10, 37, 1, 0, 20, 31, 40, 0, 18, 17, 8, 3, 14, 30, 0, 39, 36, 33, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6496243.994142543
G556 1.5069727897644043 1.5279123783111572 2.908221960067749 [0, 30, 32, 19, 10, 0, 33, 31, 16, 14, 0, 34, 38, 39, 37, 29, 0, 12, 1, 8, 22, 0, 23, 18, 21, 0, 40, 13, 24, 2, 36, 11, 35, 0, 9, 4, 15, 0, 5, 26, 28, 6, 3, 20, 0, 27, 17, 25, 7, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6703564.129208932
G557 1.4970335960388184 1.5109584331512451 2.8763394355773926 [0, 40, 36, 4, 26, 33, 0, 39, 3, 28, 14, 0, 18, 19, 21, 0, 32, 31, 27, 0, 1, 24, 13, 0, 25, 2, 16, 35, 10, 0, 17, 8, 20, 6, 0, 22, 23, 29, 15, 30, 12, 7, 0, 34, 5, 38, 9, 37, 11, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6604384.399690726
G558 1.5009889602661133 1.5089569091796875 2.8513500690460205 [0, 40, 36, 4, 26, 33, 0, 39, 3, 28, 14, 0, 18, 19, 21, 0, 32, 31, 27, 0, 1, 24, 13, 0, 25, 2, 16, 35, 10, 0, 17, 8, 20, 6, 0, 22, 23, 29, 15, 30, 12, 7, 0, 34, 5, 38, 9, 37, 11, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6604384.399690726
G559 1.5059409141540527 1.505974531173706 2.847383975982666 [0, 40, 36, 4, 26, 33, 0, 39, 3, 28, 14, 0, 18, 19, 21, 0, 32, 31, 27, 0, 1, 24, 13, 0, 25, 2, 16, 35, 10, 0, 17, 8, 20, 6, 0, 23, 22, 29, 15, 30, 12, 7, 0, 34, 5, 38, 9, 37, 11, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6640083.634409918
G560 1.517906904220581 1.5289115905761719 2.92333722114563 [0, 40, 36, 4, 26, 33, 0, 39, 3, 28, 14, 0, 18, 19, 21, 0, 32, 31, 27, 0, 1, 24, 13, 0, 25, 2, 16, 35, 10, 0, 17, 8, 20, 6, 0, 23, 22, 29, 15, 30, 12, 7, 0, 34, 5, 38, 9, 37, 11, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6640083.634409918
G561 1.5208964347839355 1.5273988246917725 2.8962290287017822 [0, 40, 36, 4, 26, 33, 0, 39, 3, 28, 14, 0, 18, 19, 21, 0, 32, 31, 27, 0, 1, 24, 13, 0, 25, 2, 16, 35, 10, 0, 17, 8, 20, 6, 0, 23, 22, 29, 15, 30, 12, 7, 0, 34, 5, 38, 9, 37, 11, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6640083.634409918
G562 1.5119554996490479 1.5329363346099854 2.896219491958618 [0, 8, 20, 14, 26, 40, 32, 0, 33, 23, 19, 37, 0, 6, 28, 31, 35, 0, 1, 16, 9, 15, 22, 0, 17, 34, 39, 0, 7, 5, 13, 25, 12, 29, 0, 21, 27, 30, 0, 11, 38, 10, 4, 2, 0, 18, 3, 24, 36, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6628147.902661535
G563 1.5059361457824707 1.522958517074585 2.892265796661377 [0, 8, 20, 14, 26, 40, 32, 0, 33, 23, 19, 37, 0, 6, 28, 31, 35, 0, 1, 16, 9, 15, 22, 0, 17, 34, 39, 0, 7, 5, 13, 25, 12, 29, 0, 27, 21, 30, 0, 11, 38, 10, 4, 2, 0, 18, 3, 24, 36, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6494904.228540785
G564 1.520932674407959 1.5249221324920654 2.8902697563171387 [0, 2, 31, 13, 16, 12, 0, 35, 37, 8, 10, 0, 17, 9, 34, 40, 3, 0, 29, 33, 14, 28, 20, 0, 36, 38, 1, 0, 24, 5, 18, 15, 21, 30, 0, 39, 26, 27, 0, 6, 4, 32, 22, 19, 25, 0, 23, 11, 7, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6637752.155314643
G565 1.5099642276763916 1.520930290222168 2.8941919803619385 [0, 19, 17, 31, 38, 14, 20, 34, 0, 23, 16, 36, 32, 13, 0, 22, 25, 10, 8, 27, 0, 15, 21, 39, 4, 0, 29, 1, 11, 0, 12, 18, 24, 33, 3, 0, 26, 40, 28, 0, 35, 30, 5, 6, 37, 9, 0, 2, 7, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6429641.478744635
G566 1.4899849891662598 1.4950010776519775 2.8473856449127197 [0, 19, 17, 31, 38, 14, 20, 34, 0, 23, 16, 32, 36, 13, 0, 22, 25, 10, 26, 0, 3, 33, 24, 0, 18, 12, 11, 0, 1, 29, 4, 39, 0, 21, 15, 27, 0, 8, 40, 28, 35, 30, 5, 6, 0, 37, 9, 2, 7, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6431698.4086756585
G567 1.4989919662475586 1.5189075469970703 2.8793258666992188 [0, 19, 17, 31, 38, 14, 20, 34, 0, 23, 16, 32, 36, 13, 0, 22, 25, 10, 26, 0, 3, 33, 24, 0, 18, 12, 11, 0, 1, 29, 4, 39, 0, 21, 15, 27, 0, 8, 40, 28, 35, 30, 5, 6, 0, 37, 9, 2, 7, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6431698.4086756585
G568 1.503976583480835 1.502983808517456 2.8822896480560303 [0, 29, 19, 6, 21, 36, 7, 0, 11, 22, 27, 13, 1, 0, 37, 24, 14, 3, 23, 0, 2, 16, 4, 40, 0, 20, 33, 34, 0, 35, 12, 17, 25, 18, 5, 0, 30, 31, 28, 0, 32, 9, 38, 26, 8, 39, 0, 15, 10, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6486977.927515597
G569 1.5299537181854248 1.5258433818817139 2.900245428085327 [0, 29, 27, 10, 12, 8, 13, 0, 25, 18, 23, 14, 39, 0, 11, 17, 6, 19, 7, 0, 40, 34, 36, 31, 32, 0, 37, 3, 16, 0, 20, 4, 30, 5, 9, 15, 0, 26, 2, 0, 1, 33, 38, 28, 24, 0, 35, 22, 21, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6445646.400415564
G570 1.4881954193115234 1.5018348693847656 2.8733160495758057 [0, 24, 16, 13, 6, 36, 2, 0, 10, 35, 18, 37, 0, 30, 5, 14, 28, 19, 0, 7, 15, 4, 39, 25, 0, 12, 27, 29, 11, 0, 8, 1, 20, 33, 26, 0, 38, 31, 40, 0, 22, 21, 3, 17, 32, 0, 23, 9, 34, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6515522.982207974
